Grid search: 18 combinations x 10 sims each
  n_sigma:  [0.0, 0.1, 0.2, 0.5, 1.0, 2.0]
  lambda2:  [0.0, 1.5, 10.0]
  Base:     output/experiment2
  Output:   output/grid7_*/
============================================================

============================================================
[1/18] n_sigma=0.0, lambda2=0.0
  Output: output/grid7_ns0.0_l20.0
============================================================
[INFO] Using device: mps
[INFO] Data shape: (2000, 95)
[INFO] RL train stocks: [60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]
[INFO] RL val stocks:   [80, 81, 82, 83, 84]
[INFO] Loaded transformer predictions from output/grid7_ns0.0_l20.0/checkpoints
[INFO] Normalization: mean=0.0000, std=0.0002
[INFO] Auto-loaded R²=0.5583 from transformer metrics
[INFO] Policy parameters: 4,677
[INFO] Env params: half_spread=0.0005, target_vol=0.02, R²=0.5583214163780212, n_sigma=0.0, tau=20, lambda2=0.0

 Iter    MeanRew    PolLoss      VLoss    Entropy         KL    EntCoef     LogStd     RewStd     Time
  155    -0.0017    -0.0009     0.0032     1.7745     0.0025     0.0001    -0.5334       2.06     3.9s
  156    -0.0016    -0.0018     0.0030     1.7765     0.0032     0.0001    -0.5268       2.05     3.9s
  157    -0.0017    -0.0009     0.0032     1.7900     0.0026     0.0001    -0.5204       2.05     3.9s
  158    -0.0017    -0.0005     0.0035     1.7941     0.0026     0.0001    -0.5237       2.04     3.9s
  159    -0.0017    -0.0016     0.0033     1.7942     0.0035     0.0001    -0.5192       2.03     3.9s
  160    -0.0017    -0.0016     0.0037     1.7969     0.0025     0.0001    -0.5211       2.03     3.9s
  161    -0.0019    -0.0020     0.0036     1.7953     0.0031     0.0001    -0.5210       2.02     3.9s
  162    -0.0017    -0.0010     0.0041     1.7930     0.0035     0.0001    -0.5247       2.01     3.9s
  163    -0.0018    -0.0025     0.0038     1.7932     0.0042     0.0001    -0.5204       2.01     3.9s
  164    -0.0019    -0.0014     0.0050     1.7960     0.0026     0.0001    -0.5213       2.00     3.9s
  165    -0.0019    -0.0012     0.0041     1.7877     0.0023     0.0001    -0.5283       2.00     3.9s
  166    -0.0018    -0.0022     0.0044     1.7939     0.0020     0.0001    -0.5163       1.99     3.9s
  167    -0.0017    -0.0012     0.0043     1.7979     0.0033     0.0001    -0.5231       1.98     3.9s
  168    -0.0018    -0.0007     0.0051     1.7875     0.0025     0.0001    -0.5264       1.98     3.9s
  169    -0.0019    -0.0019     0.0051     1.7869     0.0027     0.0001    -0.5258       1.97     3.9s
  170    -0.0021    -0.0032     0.0071     1.7878     0.0046     0.0001    -0.5251       1.97     3.9s
  171    -0.0018    -0.0016     0.0060     1.8010     0.0024     0.0001    -0.5124       1.96     3.9s
  172    -0.0020    -0.0022     0.0059     1.8144     0.0037     0.0001    -0.5114       1.95     3.9s
  173    -0.0020    -0.0014     0.0068     1.8189     0.0026     0.0001    -0.5065       1.95     3.9s
  174    -0.0020    -0.0007     0.0067     1.8311     0.0021     0.0001    -0.5010       1.94     4.0s
  175    -0.0020    -0.0025     0.0075     1.8408     0.0031     0.0001    -0.4948       1.94     3.9s
  176    -0.0019    -0.0007     0.0083     1.8530     0.0034     0.0001    -0.4891       1.93     3.9s
  177    -0.0021    -0.0015     0.0084     1.8577     0.0020     0.0001    -0.4910       1.93     3.9s
  178    -0.0019    -0.0011     0.0088     1.8578     0.0031     0.0001    -0.4889       1.92     3.9s
  179    -0.0020    -0.0005     0.0100     1.8591     0.0025     0.0001    -0.4909       1.92     3.9s
  180    -0.0021    -0.0032     0.0106     1.8489     0.0041     0.0001    -0.4978       1.91     3.9s
  181    -0.0020    -0.0013     0.0097     1.8323     0.0038     0.0001    -0.5069       1.91     3.9s
  182    -0.0021    -0.0023     0.0113     1.8273     0.0047     0.0001    -0.5032       1.90     3.9s
  183    -0.0023    -0.0016     0.0104     1.8278     0.0031     0.0000    -0.5065       1.90     3.9s
  184    -0.0020    -0.0011     0.0128     1.8276     0.0024     0.0000    -0.5037       1.89     3.9s
  185    -0.0021    -0.0024     0.0139     1.8299     0.0034     0.0000    -0.5036       1.89     3.9s
  186    -0.0022    -0.0016     0.0145     1.8268     0.0032     0.0000    -0.5074       1.88     4.0s
  187    -0.0021    -0.0012     0.0140     1.8332     0.0038     0.0000    -0.4969       1.88     4.2s
  188    -0.0019    -0.0030     0.0152     1.8404     0.0032     0.0000    -0.5001       1.87     4.2s
  189    -0.0020    -0.0026     0.0142     1.8210     0.0028     0.0000    -0.5159       1.87     4.2s
  190    -0.0020    -0.0009     0.0162     1.8004     0.0037     0.0000    -0.5187       1.86     4.2s
  191    -0.0021    -0.0011     0.0156     1.8002     0.0026     0.0000    -0.5201       1.86     4.3s
  192    -0.0020    -0.0020     0.0151     1.8062     0.0044     0.0000    -0.5125       1.85     4.2s
  193    -0.0019    -0.0028     0.0134     1.8194     0.0064     0.0000    -0.5057       1.85     4.2s
  194    -0.0019    -0.0010     0.0135     1.8221     0.0034     0.0000    -0.5086       1.84     4.2s
  195    -0.0019    -0.0018     0.0165     1.8149     0.0058     0.0000    -0.5145       1.84     4.2s
  196    -0.0020    -0.0020     0.0146     1.7943     0.0039     0.0000    -0.5256       1.83     4.2s
  197    -0.0018    -0.0006     0.0124     1.7855     0.0031     0.0000    -0.5267       1.83     4.3s
  198    -0.0020    -0.0011     0.0107     1.7864     0.0038     0.0000    -0.5242       1.82     4.2s
  199    -0.0021    -0.0011     0.0088     1.7885     0.0042     0.0000    -0.5262       1.82     4.3s

[INFO] Training complete in 830.6s
[INFO] Best mean reward: -0.0015
[INFO] Saved to output/grid7_ns0.5_l21.5/checkpoints_rl/
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1042
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      254B / 252S
  Total PnL:  -1.0499
  Total Rew:  -40100.9615
  Avg |Pos|:  0.81

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1042.json
  sim 1/10: seed=1042  PnL=-1.0499  Fills=506  Avg|Pos|=0.81
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1043
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      32B / 32S
  Total PnL:  -0.3413
  Total Rew:  -2755.4154
  Avg |Pos|:  0.32

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1043.json
  sim 2/10: seed=1043  PnL=-0.3413  Fills=64  Avg|Pos|=0.32
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1044
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      35B / 34S
  Total PnL:  -0.1325
  Total Rew:  -9046.4937
  Avg |Pos|:  0.10

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1044.json
  sim 3/10: seed=1044  PnL=-0.1325  Fills=69  Avg|Pos|=0.10
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1045
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      53B / 51S
  Total PnL:  -1.0195
  Total Rew:  -31191.7598
  Avg |Pos|:  1.00

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1045.json
  sim 4/10: seed=1045  PnL=-1.0195  Fills=104  Avg|Pos|=1.00
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1046
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      36B / 35S
  Total PnL:  -0.4507
  Total Rew:  -11456.2568
  Avg |Pos|:  0.57

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1046.json
  sim 5/10: seed=1046  PnL=-0.4507  Fills=71  Avg|Pos|=0.57
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1047
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      83B / 83S
  Total PnL:  -0.3690
  Total Rew:  -4635.4499
  Avg |Pos|:  0.46

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1047.json
  sim 6/10: seed=1047  PnL=-0.3690  Fills=166  Avg|Pos|=0.46
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1048
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      44B / 44S
  Total PnL:  -0.4639
  Total Rew:  -6295.8594
  Avg |Pos|:  0.62

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1048.json
  sim 7/10: seed=1048  PnL=-0.4639  Fills=88  Avg|Pos|=0.62
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1049
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      64B / 64S
  Total PnL:  -0.4247
  Total Rew:  -4699.5243
  Avg |Pos|:  0.59

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1049.json
  sim 8/10: seed=1049  PnL=-0.4247  Fills=128  Avg|Pos|=0.59
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1050
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      3B / 2S
  Total PnL:  -0.7850
  Total Rew:  -16379.3103
  Avg |Pos|:  1.15

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1050.json
  sim 9/10: seed=1050  PnL=-0.7850  Fills=5  Avg|Pos|=1.15
[INFO] Experiment: output/grid7_ns0.5_l21.5
[INFO] Simulation seed: 1051
[INFO] Generated 2000 timesteps, SNR=0.30
[INFO] Transformer predictions generated
[INFO] Loaded policy from output/grid7_ns0.5_l21.5/checkpoints_rl/best_policy.pt
[INFO] Loaded obs normalizer from output/grid7_ns0.5_l21.5/checkpoints_rl/best_normalizer.npz

[INFO] Simulation complete:
  Steps:      1999
  Fills:      40B / 39S
  Total PnL:  -0.3895
  Total Rew:  -12557.1519
  Avg |Pos|:  0.53

Saved: output/grid7_ns0.5_l21.5/checkpoints_rl/sim_results_1051.json
  sim 10/10: seed=1051  PnL=-0.3895  Fills=79  Avg|Pos|=0.53
  Summary: PnL=-0.5426 +/- 0.2888  Avg|Pos|=0.62  Fills=128
[DONE] grid7_ns0.5_l21.5 in 907.6s

============================================================
[12/18] n_sigma=0.5, lambda2=10.0
  Output: output/grid7_ns0.5_l210.0
============================================================
[INFO] Using device: mps
[INFO] Data shape: (2000, 95)
[INFO] RL train stocks: [60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79]
[INFO] RL val stocks:   [80, 81, 82, 83, 84]
[INFO] Loaded transformer predictions from output/grid7_ns0.5_l210.0/checkpoints
[INFO] Normalization: mean=0.0000, std=0.0002
[INFO] Auto-loaded R²=0.5583 from transformer metrics
[INFO] Policy parameters: 4,677
[INFO] Env params: half_spread=0.0005, target_vol=0.02, R²=0.5583214163780212, n_sigma=0.5, tau=20, lambda2=10.0

 Iter    MeanRew    PolLoss      VLoss    Entropy         KL    EntCoef     LogStd     RewStd     Time
-------------------------------------------------------------------------------------------------------
    0    -0.8236    -0.0016     0.5025     1.8387     0.0031     0.0005    -0.4992       2.70     4.2s
    1    -0.7959    -0.0025     0.6500     1.8464     0.0032     0.0005    -0.4909       2.39     4.2s
    2    -0.2126    -0.0017     0.7384     1.8550     0.0035     0.0005    -0.4919       1.98     4.2s
    3    -0.4166    -0.0021     0.6924     1.8651     0.0030     0.0005    -0.4796       2.17     4.2s
    4    -0.1672    -0.0018     0.5607     1.8844     0.0012     0.0005    -0.4745       1.98     4.2s
    5    -0.0941    -0.0009     0.5679     1.8939     0.0015     0.0005    -0.4695       1.81     4.2s
    6    -0.1062    -0.0043     0.5261     1.8986     0.0051     0.0005    -0.4693       1.69     4.2s
    7    -0.0464    -0.0032     0.4576     1.8984     0.0032     0.0005    -0.4699       1.59     4.3s
    8    -0.0540    -0.0039     0.4315     1.9040     0.0027     0.0005    -0.4639       1.50     4.2s
    9    -0.0307    -0.0029     0.3588     1.9097     0.0029     0.0005    -0.4648       1.43     4.3s
   10    -0.0226    -0.0042     0.2479     1.9090     0.0039     0.0005    -0.4632       1.36     4.2s
   11    -0.0190    -0.0053     0.2091     1.9103     0.0036     0.0005    -0.4644       1.31     4.2s
   12    -0.0094    -0.0064     0.1010     1.8954     0.0045     0.0005    -0.4779       1.26     4.3s
   13    -0.0090    -0.0039     0.1082     1.8673     0.0033     0.0005    -0.4909       1.21     4.2s
   14    -0.0061    -0.0038     0.0426     1.8509     0.0041     0.0005    -0.4950       1.17     4.2s
   15    -0.0068    -0.0038     0.0510     1.8319     0.0048     0.0005    -0.5101       1.14     4.2s
   16    -0.0044    -0.0023     0.0416     1.7990     0.0028     0.0005    -0.5290       1.10     4.2s
   17    -0.0050    -0.0037     0.0680     1.7657     0.0061     0.0005    -0.5423       1.07     4.2s
   18    -0.0045    -0.0018     0.0516     1.7370     0.0036     0.0005    -0.5571       1.04     4.3s
   19    -0.0033    -0.0017     0.0443     1.7173     0.0022     0.0005    -0.5644       1.02     4.2s
   20    -0.0036    -0.0031     0.0283     1.6948     0.0048     0.0005    -0.5783       0.99     4.2s
   21    -0.0033    -0.0024     0.0323     1.6645     0.0039     0.0004    -0.5935       0.97     4.2s
   22    -0.0034    -0.0034     0.0425     1.6303     0.0016     0.0004    -0.6127       0.95     4.2s
   23    -0.0034    -0.0039     0.0426     1.5945     0.0037     0.0004    -0.6292       0.93     4.2s
   24    -0.0025    -0.0020     0.0242     1.5700     0.0036     0.0004    -0.6385       0.91     4.2s
   25    -0.0027    -0.0014     0.0331     1.5443     0.0013     0.0004    -0.6557       0.90     4.2s
   26    -0.0023    -0.0029     0.0251     1.5071     0.0028     0.0004    -0.6737       0.88     4.2s
   27    -0.0022    -0.0013     0.0217     1.4838     0.0041     0.0004    -0.6804       0.86     4.2s
   28    -0.0019    -0.0015     0.0235     1.4599     0.0043     0.0004    -0.6953       0.85     4.2s
   29    -0.0017    -0.0009     0.0198     1.4458     0.0036     0.0004    -0.6952       0.83     4.2s
   30    -0.0020    -0.0003     0.0162     1.4364     0.0038     0.0004    -0.7064       0.82     4.2s
   31    -0.0024    -0.0016     0.0204     1.4168     0.0036     0.0004    -0.7139       0.81     4.3s
   32    -0.0020    -0.0011     0.0205     1.4055     0.0044     0.0004    -0.7183       0.80     4.3s
   33    -0.0021    -0.0010     0.0214     1.3947     0.0023     0.0004    -0.7247       0.78     4.3s
   34    -0.0016    -0.0021     0.0188     1.3696     0.0029     0.0004    -0.7429       0.77     4.2s
   35    -0.0016    -0.0005     0.0146     1.3419     0.0027     0.0004    -0.7535       0.76     4.2s
   36    -0.0020    -0.0016     0.0166     1.3306     0.0059     0.0004    -0.7549       0.75     4.2s
   37    -0.0015    -0.0010     0.0182     1.3157     0.0016     0.0004    -0.7667       0.74     4.2s
   38    -0.0016    -0.0003     0.0146     1.3005     0.0018     0.0004    -0.7707       0.73     4.2s
   39    -0.0014    -0.0023     0.0151     1.2877     0.0015     0.0004    -0.7796       0.72     4.2s
   40    -0.0014    -0.0007     0.0130     1.2695     0.0028     0.0004    -0.7881       0.71     4.2s
   41    -0.0012    -0.0013     0.0117     1.2559     0.0030     0.0004    -0.7952       0.71     4.2s
   42    -0.0013    -0.0013     0.0121     1.2403     0.0026     0.0004    -0.8007       0.70     4.2s
   43    -0.0015    -0.0028     0.0100     1.2225     0.0037     0.0004    -0.8135       0.69     4.2s
   44    -0.0014    -0.0009     0.0118     1.2126     0.0035     0.0004    -0.8114       0.68     4.2s
   45    -0.0015    -0.0017     0.0102     1.2164     0.0051     0.0004    -0.8092       0.68     4.2s
   46    -0.0015    -0.0012     0.0153     1.2129     0.0052     0.0004    -0.8157       0.67     4.2s
   47    -0.0012    -0.0023     0.0111     1.1923     0.0035     0.0004    -0.8303       0.66     4.2s
   48    -0.0012    -0.0032     0.0115     1.1565     0.0026     0.0004    -0.8502       0.65     4.2s
   49    -0.0012    -0.0006     0.0105     1.1280     0.0025     0.0004    -0.8606       0.65     4.2s
   50    -0.0013    -0.0017     0.0101     1.1097     0.0036     0.0004    -0.8676       0.64     4.2s
   51    -0.0013    -0.0009     0.0102     1.0944     0.0046     0.0004    -0.8729       0.64     4.2s
   52    -0.0012    -0.0006     0.0096     1.0908     0.0029     0.0004    -0.8745       0.63     4.3s
   53    -0.0016    -0.0024     0.0114     1.0765     0.0037     0.0004    -0.8858       0.62     4.3s
   54    -0.0014    -0.0009     0.0096     1.0716     0.0028     0.0004    -0.8797       0.62     4.2s
   55    -0.0014    -0.0012     0.0117     1.0729     0.0025     0.0004    -0.8867       0.61     4.2s
   56    -0.0014    -0.0011     0.0106     1.0595     0.0035     0.0004    -0.8906       0.61     4.3s
   57    -0.0012    -0.0012     0.0129     1.0526     0.0031     0.0004    -0.8940       0.60     4.3s
   58    -0.0010    -0.0014     0.0115     1.0322     0.0019     0.0004    -0.9114       0.60     4.3s
   59    -0.0012    -0.0007     0.0094     1.0124     0.0028     0.0004    -0.9132       0.59     4.2s
   60    -0.0014    -0.0012     0.0123     1.0037     0.0025     0.0004    -0.9209       0.59     4.1s
   61    -0.0014    -0.0001     0.0126     0.9905     0.0033     0.0003    -0.9262       0.58     4.3s
   62    -0.0012    -0.0013     0.0119     0.9802     0.0034     0.0003    -0.9308       0.58     4.1s
   63    -0.0010    -0.0010     0.0121     0.9687     0.0035     0.0003    -0.9386       0.57     4.2s
